line,type,weekday,id_crime_category,afluency_distribution,crime_frequency
B,Intermedia,5,6,13498.714285714286,3.0
B,Intermedia,5,13,13498.714285714286,1.0
B,Terminal,5,6,68411.0,2.0
B,Transbordo,5,6,8546.0,5.0
B,Transbordo,5,13,8546.0,1.0
1,Intermedia,6,5,19228.166666666668,3.0
1,Intermedia,6,6,19228.166666666668,3.0
1,Intermedia,6,7,19228.166666666668,1.0
1,Intermedia,6,13,19228.166666666668,1.0
1,Terminal / Transbordo,6,6,21324.0,1.0
1,Transbordo,6,5,18564.5,3.0
1,Transbordo,6,6,18564.5,3.0
1,Transbordo,6,11,18564.5,1.0
12,Intermedia,6,5,8977.133333333333,3.0
12,Intermedia,6,6,8977.133333333333,4.0
12,Intermedia,6,7,8977.133333333333,1.0
12,Intermedia,6,11,8977.133333333333,3.0
12,Transbordo,6,6,6242.333333333333,1.0
2,Intermedia,6,6,13640.1875,6.0
2,Intermedia,6,7,13640.1875,1.0
2,Intermedia,6,11,13640.1875,1.0
2,Transbordo,6,5,19429.166666666668,3.0
2,Transbordo,6,6,19429.166666666668,9.0
3,Intermedia,6,5,10757.583333333334,1.0
3,Intermedia,6,6,10757.583333333334,6.0
3,Intermedia,6,7,10757.583333333334,1.0
3,Transbordo,6,6,11672.142857142857,4.0
4,Intermedia,6,6,4075.25,1.0
4,Transbordo,6,6,3984.5,3.0
4,Transbordo,6,7,3984.5,1.0
4,Transbordo,6,11,3984.5,2.0
5,Intermedia,6,11,7299.714285714285,1.0
5,Terminal,6,6,14208.0,1.0
5,Terminal / Transbordo,6,6,47630.0,1.0
5,Transbordo,6,6,4424.75,1.0
5,Transbordo,6,7,4424.75,2.0
6,Intermedia,6,6,5951.571428571428,3.0
6,Terminal / Transbordo,6,11,10759.5,1.0
6,Transbordo,6,6,1041.0,1.0
7,Intermedia,6,5,8153.333333333333,1.0
7,Intermedia,6,6,8153.333333333333,3.0
7,Transbordo,6,5,6351.666666666667,2.0
8,Intermedia,6,5,9779.666666666666,1.0
8,Intermedia,6,6,9779.666666666666,8.0
8,Intermedia,6,7,9779.666666666666,1.0
8,Terminal,6,6,50227.0,1.0
8,Terminal / Transbordo,6,5,14460.0,1.0
8,Transbordo,6,6,8784.8,4.0
9,Intermedia,6,5,8859.142857142857,1.0
9,Intermedia,6,6,8859.142857142857,3.0
9,Terminal / Transbordo,6,5,27544.0,1.0
9,Transbordo,6,6,7736.0,1.0
A,Intermedia,6,5,10875.0,1.0
A,Intermedia,6,6,10875.0,2.0
A,Intermedia,6,7,10875.0,1.0
B,Terminal,6,5,42663.0,1.0
B,Terminal,6,6,42663.0,1.0
B,Transbordo,6,5,6732.8,1.0
B,Transbordo,6,6,6732.8,2.0
1,Intermedia,0,5,35262.666666666664,1.0
1,Intermedia,0,6,35262.666666666664,5.0
1,Terminal,0,6,64351.0,1.0
1,Transbordo,0,5,31260.333333333332,1.0
1,Transbordo,0,6,31260.333333333332,4.0
1,Transbordo,0,7,31260.333333333332,1.0
1,Transbordo,0,11,31260.333333333332,1.0
12,Intermedia,0,5,19714.333333333332,1.0
12,Intermedia,0,6,19714.333333333332,5.0
12,Terminal / Transbordo,0,6,19363.0,1.0
12,Transbordo,0,6,15016.333333333334,1.0
2,Intermedia,0,5,26841.75,1.0
2,Intermedia,0,6,26841.75,13.0
2,Intermedia,0,7,26841.75,3.0
2,Intermedia,0,13,26841.75,1.0
2,Transbordo,0,5,28329.833333333332,2.0
2,Transbordo,0,6,28329.833333333332,8.0
2,Transbordo,0,7,28329.833333333332,1.0
2,Transbordo,0,11,28329.833333333332,1.0
3,Intermedia,0,6,28682.916666666668,20.0
3,Transbordo,0,6,23070.14285714286,5.0
4,Intermedia,0,6,8168.5,1.0
4,Terminal / Transbordo,0,6,10906.5,1.0
4,Transbordo,0,6,7547.25,3.0
4,Transbordo,0,7,7547.25,1.0
5,Transbordo,0,6,8296.0,1.0
5,Transbordo,0,7,8296.0,1.0
6,Intermedia,0,6,15105.42857142857,5.0
6,Terminal / Transbordo,0,6,29317.0,2.0
7,Intermedia,0,6,21775.222222222223,2.0
7,Intermedia,0,11,21775.222222222223,1.0
7,Terminal,0,11,44615.0,1.0
7,Terminal / Transbordo,0,6,56814.0,2.0
7,Transbordo,0,6,13664.0,1.0
7,Transbordo,0,7,13664.0,1.0
7,Transbordo,0,11,13664.0,1.0
8,Intermedia,0,5,18382.75,2.0
8,Intermedia,0,6,18382.75,10.0
8,Terminal / Transbordo,0,5,19608.0,1.0
8,Transbordo,0,5,13790.2,2.0
8,Transbordo,0,6,13790.2,3.0
8,Transbordo,0,11,13790.2,1.0
9,Intermedia,0,6,22009.14285714286,7.0
9,Terminal / Transbordo,0,6,54359.0,1.0
9,Transbordo,0,5,14327.0,1.0
9,Transbordo,0,6,14327.0,2.0
A,Intermedia,0,5,21034.14285714286,1.0
A,Intermedia,0,6,21034.14285714286,6.0
A,Intermedia,0,13,21034.14285714286,1.0
B,Intermedia,0,5,15481.285714285714,2.0
B,Intermedia,0,6,15481.285714285714,4.0
B,Terminal,0,6,73429.0,2.0
B,Transbordo,0,5,8737.6,1.0
B,Transbordo,0,6,8737.6,1.0
1,Intermedia,1,6,31774.583333333332,13.0
1,Terminal,1,6,55455.0,4.0
1,Transbordo,1,5,30275.666666666668,4.0
1,Transbordo,1,6,30275.666666666668,5.0
1,Transbordo,1,13,30275.666666666668,1.0
12,Intermedia,1,6,14409.866666666667,5.0
12,Terminal / Transbordo,1,5,11476.0,1.0
12,Terminal / Transbordo,1,6,11476.0,1.0
12,Transbordo,1,6,10671.666666666666,1.0
2,Intermedia,1,5,24738.8125,2.0
2,Intermedia,1,6,24738.8125,10.0
2,Intermedia,1,11,24738.8125,2.0
2,Transbordo,1,5,27843.166666666668,2.0
2,Transbordo,1,6,27843.166666666668,9.0
3,Intermedia,1,6,20061.583333333332,11.0
3,Transbordo,1,6,18872.714285714286,7.0
3,Transbordo,1,7,18872.714285714286,1.0
3,Transbordo,1,13,18872.714285714286,1.0
4,Intermedia,1,5,7556.0,1.0
4,Intermedia,1,6,7556.0,1.0
4,Intermedia,1,13,7556.0,1.0
4,Transbordo,1,6,7092.75,2.0
4,Transbordo,1,7,7092.75,1.0
4,Transbordo,1,13,7092.75,1.0
5,Intermedia,1,6,9175.857142857143,1.0
5,Transbordo,1,6,7018.5,2.0
6,Intermedia,1,6,11271.857142857143,5.0
6,Intermedia,1,7,11271.857142857143,1.0
6,Transbordo,1,6,1729.5,2.0
7,Intermedia,1,5,15828.888888888889,1.0
7,Intermedia,1,6,15828.888888888889,6.0
7,Intermedia,1,11,15828.888888888889,1.0
7,Terminal,1,6,30117.0,1.0
7,Transbordo,1,5,11510.0,2.0
7,Transbordo,1,6,11510.0,2.0
8,Intermedia,1,5,15841.583333333334,5.0
8,Intermedia,1,6,15841.583333333334,4.0
8,Intermedia,1,7,15841.583333333334,1.0
8,Terminal / Transbordo,1,7,17016.0,1.0
8,Transbordo,1,5,13514.4,4.0
8,Transbordo,1,6,13514.4,2.0
9,Intermedia,1,6,16767.428571428572,6.0
9,Terminal / Transbordo,1,5,48129.0,1.0
9,Terminal / Transbordo,1,6,48129.0,1.0
9,Transbordo,1,6,12559.666666666666,2.0
9,Transbordo,1,13,12559.666666666666,1.0
A,Intermedia,1,5,16549.428571428572,2.0
A,Intermedia,1,6,16549.428571428572,4.0
B,Intermedia,1,6,16109.142857142857,2.0
B,Intermedia,1,7,16109.142857142857,2.0
B,Terminal,1,6,51528.0,1.0
B,Transbordo,1,5,7867.4,2.0
B,Transbordo,1,6,7867.4,3.0
B,Transbordo,1,7,7867.4,3.0
1,Intermedia,2,6,35103.25,6.0
1,Intermedia,2,11,35103.25,2.0
1,Terminal,2,6,93880.0,1.0
1,Terminal / Transbordo,2,6,45368.0,1.0
1,Terminal / Transbordo,2,13,45368.0,1.0
1,Transbordo,2,6,29515.666666666668,4.0
1,Transbordo,2,13,29515.666666666668,1.0
12,Intermedia,2,6,20739.733333333334,10.0
12,Intermedia,2,7,20739.733333333334,1.0
12,Transbordo,2,6,15370.666666666666,2.0
2,Intermedia,2,5,24278.5,1.0
2,Intermedia,2,6,24278.5,14.0
2,Intermedia,2,7,24278.5,1.0
2,Intermedia,2,11,24278.5,2.0
2,Transbordo,2,6,27967.5,11.0
2,Transbordo,2,11,27967.5,1.0
3,Intermedia,2,5,28371.666666666668,3.0
3,Intermedia,2,6,28371.666666666668,10.0
3,Terminal,2,11,98870.5,1.0
3,Transbordo,2,6,23648.0,8.0
4,Intermedia,2,6,8021.75,1.0
4,Terminal / Transbordo,2,7,12550.5,1.0
4,Transbordo,2,5,7612.75,1.0
4,Transbordo,2,6,7612.75,5.0
4,Transbordo,2,7,7612.75,1.0
4,Transbordo,2,13,7612.75,1.0
5,Intermedia,2,6,12147.714285714286,3.0
5,Terminal / Transbordo,2,6,71167.0,1.0
5,Terminal / Transbordo,2,13,71167.0,1.0
5,Transbordo,2,6,8153.0,3.0
5,Transbordo,2,7,8153.0,1.0
6,Intermedia,2,5,14062.142857142857,1.0
6,Intermedia,2,6,14062.142857142857,1.0
6,Intermedia,2,7,14062.142857142857,1.0
6,Terminal / Transbordo,2,7,30924.0,1.0
7,Intermedia,2,6,22602.88888888889,2.0
7,Intermedia,2,7,22602.88888888889,2.0
7,Terminal,2,6,52988.0,1.0
7,Transbordo,2,6,13644.333333333334,3.0
7,Transbordo,2,11,13644.333333333334,1.0
8,Intermedia,2,5,18435.25,1.0
8,Intermedia,2,6,18435.25,10.0
8,Intermedia,2,11,18435.25,1.0
8,Transbordo,2,6,13724.8,6.0
9,Intermedia,2,6,19988.571428571428,7.0
9,Intermedia,2,11,19988.571428571428,1.0
9,Terminal / Transbordo,2,13,49306.5,1.0
9,Transbordo,2,6,14256.0,6.0
A,Intermedia,2,5,20883.714285714286,1.0
A,Intermedia,2,6,20883.714285714286,2.0
A,Terminal / Transbordo,2,13,49515.0,1.0
B,Intermedia,2,6,14592.714285714286,3.0
B,Intermedia,2,7,14592.714285714286,1.0
B,Terminal,2,6,68289.0,4.0
B,Transbordo,2,6,8867.4,4.0
B,Transbordo,2,7,8867.4,2.0
1,Intermedia,3,6,35143.5,10.0
1,Terminal,3,6,75561.0,1.0
1,Terminal / Transbordo,3,6,47269.0,1.0
1,Transbordo,3,5,30984.5,1.0
1,Transbordo,3,6,30984.5,2.0
1,Transbordo,3,13,30984.5,2.0
12,Intermedia,3,5,21504.0,2.0
12,Intermedia,3,6,21504.0,5.0
12,Transbordo,3,6,16177.666666666666,5.0
2,Intermedia,3,5,28954.75,1.0
2,Intermedia,3,6,28954.75,7.0
2,Intermedia,3,7,28954.75,1.0
2,Transbordo,3,5,29926.833333333332,1.0
2,Transbordo,3,6,29926.833333333332,4.0
2,Transbordo,3,11,29926.833333333332,1.0
2,Transbordo,3,13,29926.833333333332,2.0
3,Intermedia,3,6,29493.75,12.0
3,Intermedia,3,13,29493.75,2.0
3,Transbordo,3,5,23978.0,1.0
3,Transbordo,3,6,23978.0,4.0
3,Transbordo,3,13,23978.0,6.0
4,Intermedia,3,6,9340.0,3.0
4,Terminal / Transbordo,3,5,11161.5,1.0
4,Terminal / Transbordo,3,6,11161.5,1.0
4,Terminal / Transbordo,3,7,11161.5,1.0
4,Transbordo,3,6,9147.0,3.0
5,Intermedia,3,6,12439.285714285714,3.0
5,Terminal,3,6,42803.0,2.0
5,Terminal / Transbordo,3,6,83072.0,1.0
5,Transbordo,3,6,9384.75,3.0
6,Intermedia,3,6,15605.0,3.0
6,Transbordo,3,5,3015.0,1.0
7,Intermedia,3,5,25220.666666666668,1.0
7,Intermedia,3,6,25220.666666666668,7.0
7,Transbordo,3,5,14422.0,2.0
7,Transbordo,3,6,14422.0,1.0
8,Intermedia,3,5,18932.083333333332,1.0
8,Intermedia,3,6,18932.083333333332,5.0
8,Terminal / Transbordo,3,6,20355.0,1.0
8,Transbordo,3,5,13296.0,1.0
8,Transbordo,3,6,13296.0,6.0
8,Transbordo,3,7,13296.0,1.0
9,Intermedia,3,6,23502.571428571428,7.0
9,Intermedia,3,7,23502.571428571428,2.0
9,Intermedia,3,11,23502.571428571428,1.0
9,Terminal / Transbordo,3,5,54345.0,1.0
9,Terminal / Transbordo,3,6,54345.0,1.0
9,Transbordo,3,5,14901.0,1.0
A,Intermedia,3,5,21690.14285714286,2.0
A,Intermedia,3,6,21690.14285714286,6.0
A,Intermedia,3,11,21690.14285714286,1.0
A,Terminal / Transbordo,3,6,48149.0,1.0
B,Intermedia,3,6,16467.0,2.0
B,Terminal,3,6,69514.0,1.0
B,Transbordo,3,6,9143.4,4.0
B,Transbordo,3,13,9143.4,2.0
1,Intermedia,4,6,33590.666666666664,3.0
1,Intermedia,4,13,33590.666666666664,1.0
1,Terminal,4,6,69885.0,1.0
1,Terminal / Transbordo,4,5,38187.0,1.0
1,Transbordo,4,5,30754.0,1.0
1,Transbordo,4,6,30754.0,6.0
1,Transbordo,4,11,30754.0,1.0
12,Intermedia,4,5,15866.2,1.0
12,Intermedia,4,6,15866.2,10.0
12,Terminal,4,6,52256.0,1.0
12,Terminal / Transbordo,4,6,11748.0,1.0
12,Transbordo,4,6,11247.0,3.0
12,Transbordo,4,7,11247.0,2.0
2,Intermedia,4,5,24983.9375,4.0
2,Intermedia,4,6,24983.9375,11.0
2,Intermedia,4,11,24983.9375,1.0
2,Transbordo,4,6,31204.833333333332,9.0
2,Transbordo,4,11,31204.833333333332,1.0
2,Transbordo,4,13,31204.833333333332,1.0
3,Intermedia,4,6,21422.583333333332,11.0
3,Intermedia,4,7,21422.583333333332,1.0
3,Intermedia,4,13,21422.583333333332,1.0
3,Terminal,4,6,83861.5,2.0
3,Transbordo,4,5,21071.14285714286,1.0
3,Transbordo,4,6,21071.14285714286,9.0
3,Transbordo,4,7,21071.14285714286,1.0
3,Transbordo,4,13,21071.14285714286,1.0
4,Intermedia,4,7,9491.25,1.0
4,Terminal / Transbordo,4,6,9975.5,1.0
4,Transbordo,4,13,8220.0,1.0
5,Intermedia,4,6,10508.42857142857,4.0
5,Intermedia,4,7,10508.42857142857,1.0
5,Intermedia,4,11,10508.42857142857,1.0
5,Terminal / Transbordo,4,5,69521.0,1.0
5,Transbordo,4,6,7878.5,2.0
6,Intermedia,4,5,10928.142857142857,2.0
6,Intermedia,4,6,10928.142857142857,3.0
6,Transbordo,4,6,2269.5,1.0
7,Intermedia,4,5,15414.333333333334,2.0
7,Intermedia,4,6,15414.333333333334,9.0
7,Intermedia,4,7,15414.333333333334,1.0
7,Intermedia,4,13,15414.333333333334,1.0
7,Terminal,4,6,20951.0,1.0
7,Transbordo,4,6,12665.333333333334,1.0
7,Transbordo,4,11,12665.333333333334,2.0
8,Intermedia,4,5,17325.75,3.0
8,Intermedia,4,6,17325.75,13.0
8,Intermedia,4,7,17325.75,2.0
8,Terminal / Transbordo,4,5,21065.0,1.0
8,Terminal / Transbordo,4,13,21065.0,1.0
8,Transbordo,4,5,15259.8,1.0
8,Transbordo,4,6,15259.8,8.0
9,Intermedia,4,6,20360.571428571428,4.0
9,Intermedia,4,11,20360.571428571428,1.0
9,Intermedia,4,13,20360.571428571428,1.0
9,Terminal / Transbordo,4,5,50208.5,1.0
9,Transbordo,4,6,14739.0,2.0
9,Transbordo,4,13,14739.0,1.0
A,Intermedia,4,5,15959.142857142857,2.0
A,Intermedia,4,6,15959.142857142857,1.0
A,Terminal / Transbordo,4,5,21170.0,1.0
B,Intermedia,4,6,17647.85714285714,1.0
B,Terminal,4,6,67625.0,1.0
B,Transbordo,4,5,9370.4,1.0
B,Transbordo,4,6,9370.4,2.0
B,Transbordo,4,13,9370.4,1.0
1,Intermedia,5,6,28112.166666666668,6.0
1,Transbordo,5,6,26141.333333333332,5.0
12,Intermedia,5,6,13618.333333333334,6.0
12,Transbordo,5,6,10068.333333333334,1.0
2,Intermedia,5,5,23126.3125,3.0
2,Intermedia,5,6,23126.3125,8.0
2,Intermedia,5,13,23126.3125,1.0
2,Transbordo,5,5,26223.0,5.0
2,Transbordo,5,6,26223.0,7.0
3,Intermedia,5,6,16782.75,12.0
3,Intermedia,5,7,16782.75,1.0
3,Transbordo,5,6,18007.571428571428,6.0
3,Transbordo,5,11,18007.571428571428,1.0
4,Intermedia,5,6,7065.0,4.0
4,Intermedia,5,13,7065.0,1.0
4,Terminal / Transbordo,5,6,9143.5,1.0
4,Transbordo,5,6,6647.25,7.0
5,Intermedia,5,6,10304.42857142857,1.0
5,Transbordo,5,6,6716.25,2.0
6,Intermedia,5,6,9538.57142857143,1.0
6,Terminal / Transbordo,5,6,16022.5,1.0
6,Transbordo,5,11,1862.5,1.0
7,Intermedia,5,6,15852.333333333334,5.0
7,Intermedia,5,11,15852.333333333334,1.0
7,Transbordo,5,5,11596.0,2.0
8,Intermedia,5,5,14390.916666666666,1.0
8,Intermedia,5,6,14390.916666666666,11.0
8,Intermedia,5,11,14390.916666666666,1.0
8,Terminal / Transbordo,5,6,15240.0,1.0
8,Transbordo,5,5,12258.8,1.0
8,Transbordo,5,6,12258.8,5.0
9,Intermedia,5,6,17007.85714285714,3.0
9,Terminal / Transbordo,5,6,44561.0,1.0
9,Transbordo,5,6,11614.333333333334,1.0
A,Intermedia,5,6,14801.57142857143,4.0
A,Intermedia,5,7,14801.57142857143,1.0
A,Terminal / Transbordo,5,6,22939.0,1.0
B,Intermedia,5,6,14932.42857142857,3.0
B,Intermedia,5,11,14932.42857142857,1.0
B,Terminal,5,5,41719.0,1.0
B,Terminal,5,6,41719.0,1.0
B,Terminal,5,7,41719.0,1.0
B,Transbordo,5,6,8218.2,4.0
B,Transbordo,5,7,8218.2,1.0
1,Intermedia,6,6,18862.166666666668,7.0
1,Intermedia,6,7,18862.166666666668,1.0
1,Intermedia,6,11,18862.166666666668,1.0
1,Terminal / Transbordo,6,6,19698.0,2.0
1,Terminal / Transbordo,6,7,19698.0,1.0
1,Transbordo,6,5,19516.333333333332,3.0
1,Transbordo,6,6,19516.333333333332,2.0
12,Intermedia,6,6,8819.4,8.0
12,Intermedia,6,7,8819.4,1.0
12,Terminal / Transbordo,6,6,5734.0,1.0
2,Intermedia,6,5,13740.375,3.0
2,Intermedia,6,6,13740.375,9.0
2,Intermedia,6,11,13740.375,1.0
2,Transbordo,6,5,17236.666666666668,6.0
2,Transbordo,6,6,17236.666666666668,5.0
2,Transbordo,6,11,17236.666666666668,1.0
3,Intermedia,6,6,10855.666666666666,6.0
3,Intermedia,6,7,10855.666666666666,1.0
3,Intermedia,6,11,10855.666666666666,1.0
3,Terminal,6,6,14318.0,1.0
3,Transbordo,6,5,14389.0,1.0
3,Transbordo,6,6,14389.0,1.0
3,Transbordo,6,11,14389.0,1.0
4,Intermedia,6,6,4258.75,2.0
4,Terminal / Transbordo,6,6,6771.5,6.0
4,Transbordo,6,6,4515.75,3.0
4,Transbordo,6,11,4515.75,1.0
5,Intermedia,6,6,7635.0,1.0
5,Intermedia,6,11,7635.0,1.0
5,Terminal,6,6,17181.0,1.0
5,Terminal / Transbordo,6,6,43808.0,1.0
5,Terminal / Transbordo,6,7,43808.0,1.0
5,Transbordo,6,11,4048.0,1.0
6,Intermedia,6,6,6136.285714285715,1.0
6,Terminal / Transbordo,6,6,10089.5,4.0
7,Intermedia,6,5,8193.777777777777,1.0
7,Intermedia,6,6,8193.777777777777,2.0
7,Transbordo,6,5,6598.333333333333,1.0
7,Transbordo,6,6,6598.333333333333,2.0
8,Intermedia,6,5,10539.583333333334,3.0
8,Intermedia,6,6,10539.583333333334,10.0
8,Intermedia,6,7,10539.583333333334,1.0
8,Terminal,6,6,40311.0,2.0
8,Transbordo,6,5,7212.8,2.0
8,Transbordo,6,6,7212.8,5.0
8,Transbordo,6,11,7212.8,1.0
9,Intermedia,6,6,10817.714285714286,1.0
9,Terminal / Transbordo,6,5,28913.0,1.0
9,Terminal / Transbordo,6,6,28913.0,2.0
A,Intermedia,6,5,9479.0,1.0
A,Intermedia,6,6,9479.0,3.0
A,Intermedia,6,11,9479.0,2.0
A,Terminal / Transbordo,6,6,7901.0,2.0
B,Intermedia,6,6,9827.57142857143,6.0
B,Intermedia,6,11,9827.57142857143,1.0
B,Intermedia,6,13,9827.57142857143,1.0
B,Terminal,6,11,42129.0,1.0
B,Transbordo,6,6,6339.8,2.0
B,Transbordo,6,11,6339.8,2.0
1,Intermedia,0,5,31999.583333333332,1.0
1,Intermedia,0,6,31999.583333333332,7.0
1,Intermedia,0,11,31999.583333333332,2.0
1,Terminal / Transbordo,0,6,34936.0,1.0
1,Transbordo,0,5,30556.333333333332,1.0
1,Transbordo,0,6,30556.333333333332,16.0
1,Transbordo,0,7,30556.333333333332,1.0
1,Transbordo,0,13,30556.333333333332,2.0
12,Intermedia,0,5,18334.8,1.0
12,Intermedia,0,6,18334.8,8.0
12,Intermedia,0,7,18334.8,1.0
12,Transbordo,0,5,13961.0,1.0
12,Transbordo,0,6,13961.0,1.0
2,Intermedia,0,5,24384.0625,1.0
2,Intermedia,0,6,24384.0625,12.0
2,Intermedia,0,13,24384.0625,1.0
2,Terminal,0,6,100947.0,1.0
2,Transbordo,0,5,26737.333333333332,1.0
2,Transbordo,0,6,26737.333333333332,9.0
3,Intermedia,0,6,22159.5,17.0
3,Terminal,0,6,81737.0,1.0
3,Transbordo,0,6,22520.14285714286,6.0
3,Transbordo,0,7,22520.14285714286,2.0
3,Transbordo,0,13,22520.14285714286,2.0
4,Intermedia,0,6,6746.0,2.0
4,Transbordo,0,6,6410.75,3.0
4,Transbordo,0,13,6410.75,1.0
5,Intermedia,0,6,10464.57142857143,1.0
5,Intermedia,0,7,10464.57142857143,1.0
5,Intermedia,0,11,10464.57142857143,1.0
5,Terminal / Transbordo,0,6,85370.0,1.0
6,Intermedia,0,5,11023.142857142857,1.0
6,Intermedia,0,6,11023.142857142857,3.0
6,Intermedia,0,7,11023.142857142857,2.0
6,Terminal / Transbordo,0,6,24109.0,1.0
6,Transbordo,0,6,2680.5,1.0
7,Intermedia,0,6,21611.333333333332,8.0
7,Terminal,0,6,56478.0,1.0
7,Terminal / Transbordo,0,6,37009.0,1.0
7,Transbordo,0,5,12320.333333333334,1.0
7,Transbordo,0,6,12320.333333333334,9.0
8,Intermedia,0,5,17543.5,1.0
8,Intermedia,0,6,17543.5,8.0
8,Intermedia,0,7,17543.5,4.0
8,Intermedia,0,11,17543.5,1.0
8,Terminal / Transbordo,0,6,18472.0,2.0
8,Transbordo,0,5,13554.6,1.0
8,Transbordo,0,6,13554.6,6.0
9,Intermedia,0,5,19366.285714285714,2.0
9,Intermedia,0,6,19366.285714285714,6.0
9,Terminal / Transbordo,0,6,50497.5,10.0
9,Transbordo,0,6,13884.0,4.0
9,Transbordo,0,13,13884.0,1.0
A,Intermedia,0,5,17046.14285714286,5.0
A,Intermedia,0,6,17046.14285714286,2.0
A,Terminal / Transbordo,0,6,44738.0,1.0
B,Intermedia,0,5,12731.857142857143,2.0
B,Intermedia,0,6,12731.857142857143,3.0
B,Terminal,0,6,63470.0,1.0
B,Transbordo,0,5,8806.8,1.0
B,Transbordo,0,6,8806.8,2.0
B,Transbordo,0,7,8806.8,1.0
1,Intermedia,1,5,33898.5,1.0
1,Intermedia,1,6,33898.5,8.0
1,Intermedia,1,11,33898.5,1.0
1,Terminal,1,5,69024.0,1.0
1,Terminal,1,6,69024.0,1.0
1,Terminal / Transbordo,1,13,33873.0,1.0
1,Transbordo,1,5,29650.0,1.0
1,Transbordo,1,6,29650.0,9.0
1,Transbordo,1,13,29650.0,1.0
12,Intermedia,1,5,18567.6,1.0
12,Intermedia,1,6,18567.6,8.0
2,Intermedia,1,6,25111.25,23.0
2,Transbordo,1,6,25841.666666666668,4.0
2,Transbordo,1,13,25841.666666666668,1.0
3,Intermedia,1,6,23561.75,13.0
3,Intermedia,1,13,23561.75,1.0
3,Transbordo,1,5,22059.0,1.0
3,Transbordo,1,6,22059.0,5.0
3,Transbordo,1,13,22059.0,1.0
4,Intermedia,1,5,7259.75,1.0
4,Intermedia,1,6,7259.75,2.0
4,Transbordo,1,6,7530.75,2.0
5,Intermedia,1,5,9986.857142857143,1.0
5,Intermedia,1,6,9986.857142857143,1.0
5,Intermedia,1,7,9986.857142857143,1.0
5,Terminal / Transbordo,1,13,83467.0,1.0
7,Intermedia,1,5,21847.0,3.0
7,Intermedia,1,6,21847.0,6.0
7,Intermedia,1,11,21847.0,1.0
7,Terminal,1,6,50145.0,1.0
7,Transbordo,1,5,14175.666666666666,1.0
7,Transbordo,1,6,14175.666666666666,7.0
7,Transbordo,1,13,14175.666666666666,1.0
8,Intermedia,1,6,16906.75,9.0
8,Intermedia,1,11,16906.75,1.0
8,Transbordo,1,6,13099.2,4.0
9,Intermedia,1,6,21920.14285714286,5.0
9,Intermedia,1,7,21920.14285714286,1.0
9,Terminal / Transbordo,1,5,49442.0,1.0
9,Terminal / Transbordo,1,6,49442.0,6.0
9,Terminal / Transbordo,1,13,49442.0,1.0
9,Transbordo,1,5,12971.333333333334,1.0
9,Transbordo,1,6,12971.333333333334,2.0
A,Intermedia,1,5,17711.285714285714,3.0
A,Intermedia,1,6,17711.285714285714,3.0
A,Intermedia,1,7,17711.285714285714,1.0
A,Terminal / Transbordo,1,13,44671.0,1.0
B,Intermedia,1,5,11733.57142857143,1.0
B,Intermedia,1,6,11733.57142857143,3.0
B,Terminal,1,6,59810.0,2.0
B,Transbordo,1,5,7738.2,1.0
B,Transbordo,1,6,7738.2,2.0
1,Intermedia,2,6,34838.833333333336,7.0
1,Intermedia,2,13,34838.833333333336,1.0
1,Terminal / Transbordo,2,5,34783.0,2.0
1,Terminal / Transbordo,2,6,34783.0,2.0
1,Terminal / Transbordo,2,13,34783.0,1.0
1,Transbordo,2,6,27732.333333333332,3.0
1,Transbordo,2,13,27732.333333333332,1.0
12,Intermedia,2,5,18542.066666666666,1.0
12,Intermedia,2,6,18542.066666666666,4.0
12,Terminal / Transbordo,2,6,18310.0,2.0
2,Intermedia,2,5,27021.5,1.0
2,Intermedia,2,6,27021.5,4.0
2,Intermedia,2,7,27021.5,1.0
2,Terminal,2,5,96217.5,1.0
2,Terminal,2,6,96217.5,1.0
2,Transbordo,2,5,26892.5,1.0
2,Transbordo,2,6,26892.5,3.0
2,Transbordo,2,13,26892.5,1.0
3,Intermedia,2,6,23523.25,10.0
3,Intermedia,2,7,23523.25,2.0
3,Intermedia,2,13,23523.25,1.0
3,Terminal,2,6,85334.5,2.0
3,Transbordo,2,6,21239.0,5.0
3,Transbordo,2,7,21239.0,1.0
3,Transbordo,2,13,21239.0,1.0
4,Intermedia,2,6,6854.25,2.0
4,Terminal / Transbordo,2,7,11223.5,1.0
4,Transbordo,2,6,7210.5,1.0
4,Transbordo,2,13,7210.5,2.0
5,Intermedia,2,6,10144.714285714286,5.0
5,Intermedia,2,13,10144.714285714286,1.0
5,Terminal / Transbordo,2,5,85112.0,2.0
5,Terminal / Transbordo,2,6,85112.0,2.0
5,Terminal / Transbordo,2,13,85112.0,1.0
5,Transbordo,2,6,7847.0,1.0
6,Intermedia,2,5,11516.714285714286,1.0
6,Intermedia,2,6,11516.714285714286,2.0
6,Transbordo,2,6,2598.0,2.0
6,Transbordo,2,11,2598.0,1.0
7,Intermedia,2,6,23816.666666666668,3.0
7,Terminal,2,6,57257.0,1.0
7,Transbordo,2,5,13425.333333333334,1.0
7,Transbordo,2,6,13425.333333333334,2.0
8,Intermedia,2,5,17074.166666666668,1.0
8,Intermedia,2,6,17074.166666666668,7.0
8,Terminal,2,7,94536.0,1.0
8,Terminal / Transbordo,2,6,19181.0,1.0
8,Transbordo,2,5,13136.6,1.0
8,Transbordo,2,6,13136.6,1.0
9,Intermedia,2,6,22852.14285714286,2.0
